TOA5,CR1000,CR1000,86673,CR1000.Std.31.03,CPU:Chieppa_8sensors variable voltage.CR1,13783,Quantum,,,,
TIMESTAMP,RECORD,BattV_Min,PanelT,PPF(1),PPF(2),PPF(3),PPF(4),PPF(5),PPF(6),PPF(7),PPF(8)
TS,RN,,,,,,,,,,
,,Min,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
7/24/2024 15:20,97693,13.61448,22.3641,904.4363,1112.166,367.5875,419.7337,395.7977,868.5323,1016.422,344.5064
7/24/2024 15:25,97694,13.60938,22.27825,901.8539,1112.144,370.9996,688.1444,457.3382,872.7894,1016.402,511.193
7/24/2024 15:30,97695,13.61419,22.25113,900.0869,1112.073,375.2499,375.2499,706.9058,870.1694,1019.757,432.5204
7/24/2024 15:35,97696,13.60865,22.11332,904.3687,1110.373,419.7023,690.671,572.7098,867.6127,1019.765,288.9193
7/24/2024 15:40,97697,13.60912,21.97325,904.4261,1110.444,483.8423,565.0526,396.6481,871.942,1015.556,422.2935
7/24/2024 15:45,97698,13.61441,21.86255,901.0635,1109.659,576.2019,327.4263,498.4061,868.5774,1016.475,511.2296
7/24/2024 15:50,97699,13.61486,21.78121,900.1636,1110.458,660.8039,671.917,706.9661,871.0985,1018.989,273.554
7/24/2024 15:55,97700,13.61532,21.69762,902.7803,1110.522,714.701,365.0447,663.4067,871.1487,1018.193,253.907
7/24/2024 16:00,97701,13.61106,21.61628,904.4708,1109.644,672.7964,644.5851,394.958,868.5656,1016.461,517.2068
7/24/2024 16:05,97702,13.61627,21.5598,902.7906,1109.68,667.6889,616.394,379.5824,871.1588,1019.059,446.2658
7/24/2024 16:10,97703,13.61584,21.5327,610.4234,728.4044,663.4294,354.7979,736.9537,868.6137,436.0167,284.6933
7/24/2024 16:15,97704,13.61633,21.61628,619.8304,395.8365,701.0496,665.9971,732.6823,319.747,410.3705,477.0557
7/24/2024 16:20,97705,13.61065,21.78121,317.1751,593.3141,689.0651,324.0145,512.9517,401.8121,701.8889,524.0656
7/24/2024 16:25,97706,13.6151,21.91903,389.828,785.6401,531.739,577.048,355.6325,577.9028,371.8754,257.3206
7/24/2024 16:30,97707,13.61016,22.05684,594.1415,409.4875,352.2105,668.5161,390.6801,612.094,670.2258,270.1421
7/24/2024 16:35,97708,13.61022,22.14043,316.3059,775.377,370.1635,366.7439,353.0658,288.9498,347.0817,508.6541
7/24/2024 16:40,97709,13.60996,22.19465,337.6669,431.7007,345.3606,665.9304,435.1201,320.5699,515.4763,441.959
7/24/2024 16:45,97710,13.61464,22.27825,591.5317,547.9361,509.4695,341.071,636.8369,473.5673,665.9005,283.7984
7/24/2024 16:50,97711,13.61441,22.27825,288.9195,720.5891,683.833,641.0934,756.4903,573.5649,342.7713,384.6561
7/24/2024 16:55,97712,13.60871,22.25113,431.6874,353.0434,678.7323,581.282,703.5223,592.3948,658.2164,503.4929
7/24/2024 17:00,97713,13.61028,22.11332,627.426,734.2765,479.545,329.9543,702.6487,288.0689,370.1301,406.8866
7/24/2024 17:05,97714,13.61481,22.00036,329.9596,409.4576,370.9908,666.7576,730.869,323.121,688.1281,281.235
7/24/2024 17:10,97715,13.61552,21.88965,620.6121,728.3217,389.8059,371.8543,723.1926,437.6768,496.6606,431.693
7/24/2024 17:15,97716,13.61046,21.78121,359.8989,403.4971,673.6351,713.8138,633.4563,573.6156,343.6565,506.0811
7/24/2024 17:20,97717,13.61101,21.67051,403.5084,747.1744,677.0734,406.9279,518.0637,617.231,661.6854,271.0003
7/24/2024 17:25,97718,13.6106,21.58692,636.9082,371.886,361.6271,489.0087,430.8748,351.3681,367.6115,255.6182
7/24/2024 17:30,97719,13.61543,21.50558,334.2494,779.6304,365.0243,693.2897,353.9112,323.1363,659.0954,534.2862
7/24/2024 17:35,97720,13.61604,21.47847,595.8563,357.3428,664.2473,356.4879,351.3586,313.7436,618.0834,497.5443
7/24/2024 17:40,97721,13.61112,21.61628,299.2148,782.2328,584.7511,666.8215,390.689,605.2687,364.1871,284.6815
7/24/2024 17:45,97722,13.61643,21.75184,568.4965,360.7602,370.1638,372.7285,391.5359,576.1904,656.5493,435.9897
7/24/2024 17:50,97723,13.60982,21.88965,528.3539,780.5617,495.8661,711.3114,393.2731,477.9124,337.7019,507.8353
7/24/2024 17:55,97724,13.61538,21.97325,293.2141,355.6183,663.3649,461.6199,389.8123,318.0048,490.6848,269.2783
7/24/2024 18:00,97725,13.60951,22.05684,595.8127,780.4548,556.4907,393.2193,341.9298,278.6728,696.6819,257.3022
7/24/2024 18:05,97726,13.60985,22.14043,328.2695,369.3032,369.3032,706.1213,431.7086,580.4556,366.7386,541.9866
7/24/2024 18:10,97727,13.61447,22.19465,375.2802,516.3309,434.2651,373.5706,575.3157,574.4609,332.5376,532.5731
7/24/2024 18:15,97728,13.61446,22.25113,202.6011,140.1966,662.5142,668.4982,661.6594,331.6845,234.2308,263.296
7/24/2024 18:20,97729,13.60888,22.27825,211.9855,557.3168,603.4749,352.1695,723.9989,229.9359,236.7742,261.5628
7/24/2024 18:25,97730,13.61377,22.30761,263.2819,143.6083,370.1333,524.8542,741.9763,111.1255,413.7287,510.3224
7/24/2024 18:30,97731,13.61364,22.30761,170.9607,541.0906,563.3156,682.1332,753.0819,221.3941,129.0753,506.0437
7/24/2024 18:35,97732,13.61382,22.27825,369.2729,162.4117,695.8058,357.3057,752.2225,286.3574,350.4673,278.6642
7/24/2024 18:40,97733,13.6137,22.27825,116.2531,381.2419,363.291,667.6007,748.8069,421.4176,228.2323,324.8249
7/24/2024 18:45,97734,13.6088,22.19465,444.5121,265.8524,560.769,341.9323,747.1222,247.0461,223.1109,502.6405
7/24/2024 18:50,97735,13.60888,22.11332,119.6767,288.9338,703.5281,642.835,754.8182,172.6764,449.6425,408.6105
7/24/2024 18:55,97736,13.61441,21.97325,360.7481,404.3456,367.5869,556.5096,741.1579,115.4052,147.8896,282.9565
7/24/2024 19:00,97737,13.61514,21.83543,159.8619,143.6193,644.577,333.4019,729.2098,225.6874,285.5288,439.4066
7/24/2024 19:05,97738,13.61574,21.72473,326.5605,535.149,663.3796,671.0734,686.4611,287.2365,298.3498,503.5188
7/24/2024 19:10,97739,13.61095,21.61628,183.8022,185.512,370.1691,370.1691,633.4764,450.5291,132.5086,267.5818
7/24/2024 19:15,97740,13.61592,21.69762,302.6266,346.2253,687.3214,683.9019,571.058,276.9803,410.3411,244.4949
7/24/2024 19:20,97741,13.61586,21.83543,203.4626,264.1594,479.5903,362.4711,512.0759,219.7054,256.4654,520.6248
7/24/2024 19:25,97742,13.61002,22.00036,270.9977,267.5782,325.7101,471.895,483.0085,112.8445,260.7391,487.2829
7/24/2024 19:30,97743,13.61506,22.14043,210.2926,387.2462,671.0558,695.8464,512.9089,228.2445,362.4556,279.5353
7/24/2024 19:35,97744,13.61503,22.22403,234.2243,197.4665,538.545,370.9977,535.1257,348.772,128.225,291.4982
7/24/2024 19:40,97745,13.61461,22.30761,314.5892,453.0769,364.1712,695.0028,553.0958,324.8476,455.6415,504.3686
7/24/2024 19:45,97746,13.6141,22.30761,129.9402,141.9083,688.1699,563.359,579.6015,229.9599,186.3615,510.3571
7/24/2024 19:50,97747,13.61391,22.27825,430.8164,537.6658,512.0219,321.4027,584.6794,111.9781,274.389,276.0986
7/24/2024 19:55,97748,13.61455,22.25113,116.2582,212.0003,323.9843,665.0655,551.3718,215.4197,287.2262,310.3069
7/24/2024 20:00,97749,13.61514,22.19465,410.3356,304.3322,660.8113,370.1569,524.8876,295.7836,167.5537,504.3708
7/24/2024 20:05,97750,13.61481,22.02973,124.8065,288.0807,394.0807,691.5646,493.242,404.3387,511.1936,458.1936
7/24/2024 20:10,97751,13.61423,21.86255,164.1385,29.92108,170.1227,500.1095,49.5835,246.2077,100.0219,122.249
7/24/2024 20:15,97752,13.60946,21.72473,5.12912,199.1808,175.2449,182.0838,52.14606,88.0499,101.7276,188.9226
7/24/2024 20:20,97753,13.61073,21.6434,165.853,94.04037,56.42422,178.6767,134.2213,41.89071,199.1946,120.5427
7/24/2024 20:25,97754,13.61069,21.69762,30.77607,97.45757,288.9531,187.2211,197.4798,35.05053,96.60268,29.92118
7/24/2024 20:30,97755,13.61559,21.83543,129.0901,48.72938,188.0783,176.9646,150.4626,92.32935,101.7333,143.6234
7/24/2024 20:35,97756,13.61051,21.97325,82.06802,23.9365,186.3628,166.7007,255.6077,70.95464,199.1859,113.6984
7/24/2024 20:40,97757,13.61028,22.08395,40.17898,198.3303,257.3164,239.3641,393.2411,134.2149,100.02,56.42154
7/24/2024 20:45,97758,13.61484,22.14043,81.20866,100.8697,38.46726,124.8049,329.9636,176.0946,1.709656,237.6422
7/24/2024 20:50,97759,13.61478,22.16755,82.06592,100.8727,318.8603,248.7623,207.7294,175.2449,103.4373,141.0508
7/24/2024 20:55,97760,13.60985,22.19465,82.06581,201.7451,139.3409,135.0667,159.8574,84.63037,199.1806,131.6472
7/24/2024 21:00,97761,13.60973,22.22403,83.77551,98.30799,184.6481,240.2134,199.1805,61.54935,70.09787,145.3249
7/24/2024 21:05,97762,13.60917,22.22403,38.46906,102.5842,188.071,154.7311,145.3276,88.05141,100.0196,88.05141
7/24/2024 21:10,97763,13.6144,22.22403,84.62848,198.3213,153.87,221.4018,68.38665,89.75748,5.983832,283.8046
7/24/2024 21:15,97764,13.61497,22.22403,114.5494,100.8719,157.2917,173.5338,64.96832,85.48463,102.5816,37.61324
7/24/2024 21:20,97765,13.60905,22.22403,42.74073,102.5777,186.3496,180.3659,156.4311,40.17628,84.62664,225.671
7/24/2024 21:25,97766,13.61395,22.16755,163.2683,199.1703,142.7529,188.0578,196.6059,0.854808,200.8799,98.30293
7/24/2024 21:30,97767,13.61455,22.05684,2.564398,100.0115,187.2011,150.4447,155.5735,27.35358,74.36755,150.4447
7/24/2024 21:35,97768,13.6146,21.91903,156.4388,97.4537,140.1965,148.7451,267.5702,65.82399,101.728,144.4708
7/24/2024 21:40,97769,13.60963,21.83543,80.3564,171.8259,185.5036,188.923,395.798,90.61466,1.709711,117.1152
7/24/2024 21:45,97770,13.61572,21.72473,77.7941,71.80994,146.1845,210.3005,229.1079,89.76242,102.5856,143.6199
7/24/2024 21:50,97771,13.60991,21.61628,64.11683,2.564673,187.2211,110.2809,182.9467,89.76357,100.0223,111.9907
7/24/2024 21:55,97772,13.61616,21.5327,82.92634,94.89509,148.7545,363.337,162.433,90.62053,104.2991,142.7701
7/24/2024 22:00,97773,13.61093,21.5598,163.2978,174.4124,183.8169,37.61835,44.45805,79.51151,198.3513,107.7253
7/24/2024 22:05,97774,13.61602,21.69762,5.12951,75.23282,204.3255,376.1641,117.1238,47.02051,59.84428,143.6263
7/24/2024 22:10,97775,13.61654,21.86255,0,0,0,37.61675,0,165.8557,0,0
7/24/2024 22:15,97776,13.61542,22.00036,0,0,0,0,0,0,0,0
7/24/2024 22:20,97777,13.61551,22.11332,0,0,0,0,0,0,0,0
7/24/2024 22:25,97778,13.60991,22.16755,0,0,0,0,0,0,0,0
7/24/2024 22:30,97779,13.60968,22.16755,0,0,0,0,0,0,0,0
7/24/2024 22:35,97780,13.60849,22.19465,0,0,0,0,0,0,0,0
7/24/2024 22:40,97781,13.60995,22.16755,0,0,0,0,0,0,0,0
7/24/2024 22:45,97782,13.61435,22.05684,0,0,0,0,0,0,0,0
7/24/2024 22:50,97783,13.6102,21.91903,0,0,0,0,0,0,0,0
7/24/2024 22:55,97784,13.61449,21.83543,0,0,0,0,0,0,0,0
7/24/2024 23:00,97785,13.61562,21.69762,0,0,0,0,0,0,0,0
7/24/2024 23:05,97786,13.61566,21.61628,0,0,0,0,0,0,0,0
7/24/2024 23:10,97787,13.616,21.58692,0,0,0,0,0,0,0,0
7/24/2024 23:15,97788,13.61582,21.72473,0,0,0,0,0,0,0,0
7/24/2024 23:20,97789,13.61573,21.83543,0,0,0,0,0,0,0,0
7/24/2024 23:25,97790,13.6156,21.97325,0,0,0,0,0,0,0,0
7/24/2024 23:30,97791,13.61513,22.05684,0,0,0,0,0,0,0,0
7/24/2024 23:35,97792,13.61515,22.11332,0,0,0,0,0,0,0,0
7/24/2024 23:40,97793,13.60889,22.16755,0,0,0,0,0,0,0,0
7/24/2024 23:45,97794,13.61359,22.19465,0,0,0,0,0,0,0,0
7/24/2024 23:50,97795,13.61391,22.19465,0,0,0,0,0,0,0,0
7/24/2024 23:55,97796,13.61409,22.14043,0,0,0,0,0,0,0,0
7/25/2024 0:00,97797,13.61377,22.00036,0,0,0,0,0,0,0,0
7/25/2024 0:05,97798,13.6091,21.83543,0,0,0,0,0,0,0,0
7/25/2024 0:10,97799,13.61431,21.72473,0,0,0,0,0,0,0,0
7/25/2024 0:15,97800,13.61582,21.67051,0,0,0,0,0,0,0,0
7/25/2024 0:20,97801,13.61597,21.72473,0,0,0,0,0,0,0,0
7/25/2024 0:25,97802,13.61621,21.80832,0,0,0,0,0,0,0,0
7/25/2024 0:30,97803,13.61,21.91903,0,0,0,0,0,0,0,0
7/25/2024 0:35,97804,13.61095,22.00036,0,0,0,0,0,0,0,0
7/25/2024 0:40,97805,13.61561,22.02973,0,0,0,0,0,0,0,0
7/25/2024 0:45,97806,13.6155,22.08395,0,0,0,0,0,0,0,0
7/25/2024 0:50,97807,13.61467,22.14043,0,0,0,0,0,0,0,0
7/25/2024 0:55,97808,13.60973,22.16755,0,0,0,0,0,0,0,0
7/25/2024 1:00,97809,13.60969,22.19465,0,0,0,0,0,0,0,0
7/25/2024 1:05,97810,13.6095,22.16755,0,0,0,0,0,0,0,0
7/25/2024 1:10,97811,13.61465,22.05684,0,0,0,0,0,0,0,0
7/25/2024 1:15,97812,13.61481,21.86255,0,0,0,0,0,0,0,0
7/25/2024 1:20,97813,13.61463,21.72473,0,0,0,0,0,0,0,0
7/25/2024 1:25,97814,13.60996,21.61628,0,0,0,0,0,0,0,0
7/25/2024 1:30,97815,13.61557,21.5327,0,0,0,0,0,0,0,0
7/25/2024 1:35,97816,13.61548,21.58692,0,0,0,0,0,0,0,0
7/25/2024 1:40,97817,13.6162,21.69762,0,0,0,0,0,0,0,0
7/25/2024 1:45,97818,13.61103,21.80832,0,0,0,0,0,0,0,0
7/25/2024 1:50,97819,13.61077,21.88965,0,0,0,0,0,0,0,0
7/25/2024 1:55,97820,13.61505,22.00036,0,0,0,0,0,0,0,0
7/25/2024 2:00,97821,13.60905,22.08395,0,0,0,0,0,0,0,0
7/25/2024 2:05,97822,13.60954,22.14043,0,0,0,0,0,0,0,0
7/25/2024 2:10,97823,13.61447,22.16755,0,0,0,0,0,0,0,0
7/25/2024 2:15,97824,13.61439,22.14043,0,0,0,0,0,0,0,0
7/25/2024 2:20,97825,13.61492,22.00036,0,0,0,0,0,0,0,0
7/25/2024 2:25,97826,13.61564,21.83543,0,0,0,0,0,0,0,0
7/25/2024 2:30,97827,13.61557,21.67051,0,0,0,0,0,0,0,0
7/25/2024 2:35,97828,13.61639,21.5598,0,0,0,0,0,0,0,0
7/25/2024 2:40,97829,13.61617,21.45136,0,0,0,0,0,0,0,0
7/25/2024 2:45,97830,13.61667,21.5327,0,0,0,0,0,0,0,0
7/25/2024 2:50,97831,13.61133,21.67051,0,0,0,0,0,0,0,0
7/25/2024 2:55,97832,13.61033,21.78121,0,0,0,0,0,0,0,0
7/25/2024 3:00,97833,13.61534,21.88965,0,0,0,0,0,0,0,0
7/25/2024 3:05,97834,13.61536,22.00036,0,0,0,0,0,0,0,0
7/25/2024 3:10,97835,13.61504,22.11332,0,0,0,0,0,0,0,0
7/25/2024 3:15,97836,13.61034,22.16755,0,0,0,0,0,0,0,0
7/25/2024 3:20,97837,13.60988,22.19465,0,0,0,0,0,0,0,0
7/25/2024 3:25,97838,13.61493,22.22403,0,0,0,0,0,0,0,0
7/25/2024 3:30,97839,13.60911,22.16755,0,0,0,0,0,0,0,0
7/25/2024 3:35,97840,13.61479,22.00036,0,0,0,0,0,0,0,0
7/25/2024 3:40,97841,13.60922,21.83543,0,0,0,0,0,0,0,0
7/25/2024 3:45,97842,13.60984,21.67051,0,0,0,0,0,0,0,0
7/25/2024 3:50,97843,13.61027,21.5598,0,0,0,0,0,0,0,0
7/25/2024 3:55,97844,13.61656,21.45136,0,0,0,0,0,0,0,0
7/25/2024 4:00,97845,13.61079,21.47847,0,0,0,0,0,0,0,0
7/25/2024 4:05,97846,13.61652,21.61628,0,0,0,0,0,0,0,0
7/25/2024 4:10,97847,13.6113,21.75184,0,0,0,0,0,0,0,0
7/25/2024 4:15,97848,13.61121,21.86255,0,0,0,0,0,0,0,0
7/25/2024 4:20,97849,13.61522,21.97325,0,0,0,0,0,0,0,0
7/25/2024 4:25,97850,13.6105,22.02973,0,0,0,0,0,0,0,0
7/25/2024 4:30,97851,13.61028,22.08395,0,0,0,0,0,0,0,0
7/25/2024 4:35,97852,13.61498,22.11332,0,0,0,0,0,0,0,0
7/25/2024 4:40,97853,13.61496,22.11332,0,0,0,0,0,0,0,0
7/25/2024 4:45,97854,13.61516,22.00036,0,0,0,0,0,0,0,0
7/25/2024 4:50,97855,13.6148,21.83543,0,0,0,0,0,0,0,0
7/25/2024 4:55,97856,13.60971,21.67051,0,0,0,0,0,0,0,0
7/25/2024 5:00,97857,13.61556,21.5598,0,0,0,0,0,0,0,0
7/25/2024 5:05,97858,13.61554,21.47847,0,0,0,0,0,0,0,0
7/25/2024 5:10,97859,13.61562,21.5598,0,0,0,0,0,0,0,0
7/25/2024 5:15,97860,13.61637,21.67051,0,0,0,0,0,0,0,0
7/25/2024 5:20,97861,13.61606,21.80832,0,0,0,0,0,0,0,0
7/25/2024 5:25,97862,13.61065,21.91903,0,0,0,0,0,0,0,0
7/25/2024 5:30,97863,13.61453,22.00036,0,0,0,0,0,0,0,0
7/25/2024 5:35,97864,13.61456,22.05684,0,0,0,0,0,0,0,0
7/25/2024 5:40,97865,13.6149,22.08395,0,0,0,0,0,0,0,0
7/25/2024 5:45,97866,13.61569,22.11332,0,0,0,0,0,0,0,0
7/25/2024 5:50,97867,13.60941,22.14043,0,0,0,0,0,0,0,0
7/25/2024 5:55,97868,13.61457,22.05684,0,0,0,0,0,0,0,0
7/25/2024 6:00,97869,13.61522,21.94614,0,0,0,0,0,0,0,0
7/25/2024 6:05,97870,13.61533,21.78121,0,0,0,0,0,0,0,0
7/25/2024 6:10,97871,13.61555,21.61628,161.5801,191.5023,218.8598,0,168.4194,0,104.3004,243.6525
7/25/2024 6:15,97872,13.61078,21.5327,83.7811,99.16946,139.3502,175.2564,67.53782,176.9662,193.2095,141.9149
7/25/2024 6:20,97873,13.61113,21.5598,42.7458,60.69904,119.6882,303.4952,198.3405,177.8225,197.4856,125.6726
7/25/2024 6:25,97874,13.61037,21.67051,101.7392,100.0293,365.064,186.3793,249.6456,109.4337,176.1199,279.5689
7/25/2024 6:30,97875,13.61578,21.78121,80.36138,188.9347,41.0356,189.7897,382.9989,106.0086,51.2945,49.58468
7/25/2024 6:35,97876,13.61614,21.86255,82.92802,94.04208,358.2148,223.1362,205.1827,151.3223,99.17165,200.0532
7/25/2024 6:40,97877,13.61127,21.94614,134.2177,18.80758,102.5868,128.2335,172.6878,177.8171,36.76027,106.0064
7/25/2024 6:45,97878,13.61491,22.02973,13.67835,76.08584,226.5477,262.4534,200.0459,176.1088,81.21522,164.9951
7/25/2024 6:50,97879,13.61474,22.08395,162.4184,94.03172,187.2086,137.6282,158.9991,137.6282,78.64471,101.7252
7/25/2024 6:55,97880,13.61523,22.16755,5.129116,57.27513,186.3579,217.9874,107.7114,46.16204,198.3258,200.8904
7/25/2024 7:00,97881,13.61438,22.22403,164.1309,198.3248,215.4218,180.373,62.40393,89.75907,67.53302,60.69423
7/25/2024 7:05,97882,13.60963,22.25113,15.3871,100.871,49.58066,164.1291,41.03227,87.19358,72.66132,284.6614
7/25/2024 7:10,97883,13.61452,22.22403,164.1306,100.0171,256.454,187.2114,44.45203,39.32295,102.5816,46.16172
7/25/2024 7:15,97884,13.61454,22.16755,35.90413,152.1651,188.0693,165.8429,98.30893,4.274301,54.71106,208.5859
7/25/2024 7:20,97885,13.60938,22.00036,164.1343,6.83893,183.7962,161.5697,162.4246,74.37336,200.8936,112.8423
7/25/2024 7:25,97886,13.61419,21.86255,8.54888,49.5835,191.4949,181.2363,198.334,88.05346,93.18279,140.2016
7/25/2024 7:30,97887,13.60965,21.72473,162.4261,55.56682,115.408,156.442,153.0225,91.47153,76.0838,144.4737
7/25/2024 7:35,97888,13.61055,21.61628,19.66262,3.419586,336.8292,164.995,222.2731,61.55254,47.0193,105.1523
7/25/2024 7:40,97889,13.61592,21.5598,153.8861,67.5389,36.76168,182.0986,354.793,83.78244,101.7358,136.7877
7/25/2024 7:45,97890,13.61669,21.61628,80.3651,45.31224,369.3375,146.1961,353.0935,145.3411,114.563,124.8224
7/25/2024 7:50,97891,13.61079,21.69762,58.9908,5.129635,70.95995,189.7965,206.0403,177.8273,198.3459,116.2717
7/25/2024 7:55,97892,13.6109,21.80832,82.07153,77.79697,288.1053,204.3239,185.5159,176.1118,59.84383,141.0605
7/25/2024 8:00,97893,13.61104,21.91903,83.78089,64.97293,157.3029,170.9814,199.1933,173.5461,98.31431,130.8008
7/25/2024 8:05,97894,13.60964,22.00036,66.68163,1.709785,155.5905,199.19,144.4769,73.52077,29.92125,119.685
7/25/2024 8:10,97895,13.61579,22.08395,246.1978,473.5888,675.3342,185.5032,481.2825,71.80769,306.0375,505.2184
7/25/2024 8:15,97896,13.61512,22.14043,235.0827,286.3735,365.8742,351.3418,426.5682,176.9532,451.3588,243.6312
7/25/2024 8:20,97897,13.61021,22.16755,299.1933,285.5159,671.9026,713.7897,434.2577,116.258,248.7578,470.1609
7/25/2024 8:25,97898,13.61488,22.16755,171.8281,447.9498,329.9783,353.9146,431.7073,123.9556,145.3272,443.6755
7/25/2024 8:30,97899,13.60881,22.11332,374.4172,141.9024,581.287,665.9156,437.6749,231.66,389.8042,253.8857
7/25/2024 8:35,97900,13.6098,22.00036,117.971,371.0103,659.9537,371.0103,446.2381,279.54,231.6677,504.3688
7/25/2024 8:40,97901,13.61048,21.83543,460.7918,264.1645,369.3174,713.8426,423.1761,426.5958,212.8704,336.8311
7/25/2024 8:45,97902,13.61075,21.72473,118.8303,229.9666,662.5432,398.3808,381.2829,323.1501,512.9366,245.3547
7/25/2024 8:50,97903,13.61518,21.61628,412.9323,496.7157,406.0928,483.8917,352.2321,200.9091,192.3598,509.5396
7/25/2024 8:55,97904,13.61079,21.5598,120.5369,143.6185,374.4339,683.0427,354.7719,156.4416,235.0898,400.9349
7/25/2024 9:00,97905,13.6111,21.5327,406.1018,371.9038,660.0224,356.5147,379.5984,112.8536,376.1786,280.424
7/25/2024 9:05,97906,13.61111,21.5327,122.254,256.4769,347.9537,667.6949,392.4097,230.8292,127.3835,539.4564
7/25/2024 9:10,97907,13.61626,21.61628,371.8896,259.0403,534.3242,344.5322,389.8429,310.3355,343.6773,506.1118
7/25/2024 9:15,97908,13.61645,21.75184,159.8771,446.2879,691.6608,618.1344,392.4256,395.8454,230.8386,281.2811
7/25/2024 9:20,97909,13.61077,21.88965,302.6459,144.4835,354.7968,658.2977,389.849,218.8626,240.2359,381.2997
7/25/2024 9:25,97910,13.61059,21.97325,238.5237,513.8091,469.3531,363.3425,391.555,133.3681,392.4099,502.6951
7/25/2024 9:30,97911,13.6106,22.05684,219.705,165.8473,662.5344,668.5186,390.6816,154.7338,129.9422,341.0984
7/25/2024 9:35,97912,13.61471,22.11332,253.0428,402.6458,334.2558,325.7071,389.8227,247.9135,450.5187,278.689
7/25/2024 9:40,97913,13.61028,22.14043,200.8874,268.4197,521.4523,536.8394,389.8069,439.3877,176.097,453.0651
7/25/2024 9:45,97914,13.61469,22.14043,349.6395,270.1371,705.263,677.0525,389.8181,283.8149,288.9441,501.8053
7/25/2024 9:50,97915,13.61493,22.05684,120.5379,299.2075,368.4527,366.7429,390.6795,198.3318,246.205,328.2734
7/25/2024 9:55,97916,13.61505,21.94614,465.9053,235.0898,678.7685,667.6552,389.8217,114.5529,222.2668,280.3981
7/25/2024 10:00,97917,13.61005,21.83543,120.5399,458.2227,632.6208,341.9572,392.3959,227.4016,425.7367,473.6107
7/25/2024 10:05,97918,13.61491,21.75184,405.2018,144.4707,368.4429,663.3683,389.8143,280.3928,127.3735,512.0588
7/25/2024 10:10,97919,13.61545,21.69762,344.5329,729.2471,687.356,566.8123,394.9732,452.2529,661.7084,265.8802
7/25/2024 10:15,97920,13.61552,21.67051,536.9033,409.517,506.9804,329.1525,390.7083,388.1435,324.0229,252.2078
7/25/2024 10:20,97921,13.61535,21.61628,492.4517,771.1656,353.9496,668.5715,393.2774,324.0264,575.3819,538.619
7/25/2024 10:25,97922,13.61175,21.61628,347.9477,400.0971,678.7972,370.1753,391.548,297.5081,654.0049,524.9137
7/25/2024 10:30,97923,13.61182,21.72473,633.4991,642.0484,583.9135,682.2299,362.488,598.4472,350.5191,278.7054
7/25/2024 10:35,97924,13.61569,21.80832,333.4168,572.793,371.0331,535.1768,360.7741,577.9225,659.9943,288.1063
7/25/2024 10:40,97925,13.61116,21.88965,595.8816,489.0162,588.1873,350.5186,447.9799,472.7726,341.9694,507.8245
7/25/2024 10:45,97926,13.61016,22.00036,306.9053,706.1387,664.2491,671.9431,571.0662,322.2933,631.7633,454.8012
7/25/2024 10:50,97927,13.61563,22.05684,459.0729,391.537,386.4077,371.8747,706.1345,282.1118,602.6935,284.6765
7/25/2024 10:55,97928,13.61049,22.14043,618.925,741.1712,370.1582,712.9606,747.1553,559.939,332.5439,365.029
7/25/2024 11:00,97929,13.61528,22.19465,331.6863,451.367,660.8081,441.9635,705.2609,577.8865,659.0984,503.5135
7/25/2024 11:05,97930,13.61481,22.22403,595.8365,600.9657,695.855,407.7676,702.6939,540.2708,361.6053,394.0899
7/25/2024 11:10,97931,13.61533,22.22403,343.6426,599.2375,331.675,713.7851,750.5429,287.2237,676.1725,281.2399
7/25/2024 11:15,97932,13.60948,22.16755,381.2702,488.1285,353.0596,371.8667,700.9901,316.3004,530.0169,444.5303
7/25/2024 11:20,97933,13.61034,22.08395,0,0,0,0,0,0,0,0
7/25/2024 11:25,97934,13.60909,21.97325,0,0,0,0,0,0,0,0
7/25/2024 11:30,97935,13.60981,21.86255,0,0,0,0,0,0,0,0
7/25/2024 11:35,97936,13.61516,21.80832,0,0,0,0,0,0,0,0
7/25/2024 11:40,97937,13.61063,21.75184,0,0,0,0,0,0,0,0
7/25/2024 11:45,97938,13.61126,21.69762,0,0,0,0,0,0,0,0
7/25/2024 11:50,97939,13.61659,21.61628,0,0,0,0,0,0,0,0
7/25/2024 11:55,97940,13.61569,21.61628,0,0,0,0,0,0,0,0
7/25/2024 12:00,97941,13.61126,21.72473,0,0,0,0,0,0,0,0
7/25/2024 12:05,97942,13.61582,21.83543,0,0,0,0,0,0,0,0
7/25/2024 12:10,97943,13.61605,21.94614,0,0,0,0,0,0,0,0
7/25/2024 12:15,97944,13.61541,22.02973,0,0,0,0,0,0,0,0
7/25/2024 12:20,97945,13.61084,22.08395,0,0,0,0,0,0,0,0
7/25/2024 12:25,97946,13.61536,22.11332,0,0,0,0,0,0,0,0
7/25/2024 12:30,97947,13.61544,22.11332,0,0,0,0,0,0,0,0
7/25/2024 12:35,97948,13.60906,22.11332,0,0,0,0,0,0,0,0
7/25/2024 12:40,97949,13.61434,22.05684,0,0,0,0,0,0,0,0
7/25/2024 12:45,97950,13.60955,21.94614,0,0,0,0,0,0,0,0
7/25/2024 12:50,97951,13.61509,21.83543,0,0,0,0,0,0,0,0
7/25/2024 12:55,97952,13.61031,21.72473,0,0,0,0,0,0,0,0
